445,8193
445,8192
445,8189
445,8188
445,8186
445,8184
446,8182
446,8181
446,8178
446,8177
446,8175
446,8174
447,8171
447,8170
447,8168
447,8166
447,8164
447,8163
448,8160
448,8159
448,8157
448,8156
448,8153
448,8152
449,8150
449,8149
449,8146
449,8145
449,8143
449,8142
450,8139
450,8138
450,8136
450,8135
450,8132
450,8131
451,8129
451,8128
451,8125
451,8124
451,8122
451,8121
452,8119
452,8117
452,8115
452,8114
452,8112
452,8110
453,8108
453,8107
453,8105
453,8104
453,8101
453,8100
454,8098
454,8097
454,8095
454,8093
454,8091
455,8090
455,8088
455,8087
455,8084
455,8083
455,8081
456,8080
456,8077
456,8076
456,8074
456,8073
457,8071
457,8070
457,8067
457,8066
457,8064
457,8063
458,8061
458,8059
458,8057
458,8056
458,8054
458,8053
459,8050
459,8049
459,8047
459,8046
459,8043
459,8042
460,8040
460,8039
460,8036
460,8035
460,8033
461,8032
461,8030
461,8028
461,8026
461,8024
461,8023
462,8021
462,8020
462,8017
462,8016
462,8014
462,8013
463,8011
463,8010
463,8007
463,8006
463,8004
464,8003
464,8001
464,8000
464,7997
464,7996
464,7994
465,7993
465,7991
465,7990
465,7987
465,7986
465,7984
466,7983
466,7981
466,7980
466,7977
466,7976
466,7974
467,7973
467,7971
467,7970
467,7967
467,7966
467,7964
468,7963
468,7961
468,7960
468,7957
468,7956
468,7954
469,7953
469,7951
469,7950
469,7947
469,7945
469,7944
470,7942
470,7941
470,7938
470,7937
470,7935
470,7934
471,7932
471,7931
471,7928
471,7926
471,7925
472,7923
472,7922
472,7919
472,7918
472,7916
472,7915
473,7913
473,7911
473,7909
473,7908
473,7906
473,7905
474,7902
474,7901
474,7899
474,7898
474,7896
474,7895
475,7892
475,7891
475,7889
475,7888
475,7886
476,7883
476,7882
476,7880
476,7879
476,7877
476,7876
477,7873
477,7871
477,7869
477,7867
477,7866
478,7864
478,7863
478,7860
478,7859
478,7857
478,7856
479,7854
479,7853
479,7850
479,7848
479,7847
480,7845
480,7844
480,7841
480,7840
480,7838
480,7837
481,7835
481,7834
481,7831
481,7830
481,7828
481,7827
482,7825
482,7823
482,7821
482,7820
482,7818
482,7817
483,7814
483,7813
483,7811
483,7810
483,7808
483,7807
484,7804
484,7803
484,7801
484,7800
484,7798
485,7797
485,7794
485,7793
485,7791
485,7790
485,7788
486,7786
486,7784
486,7783
486,7781
486,7780
486,7777
487,7776
487,7774
487,7773
487,7771
487,7770
487,7767
488,7766
488,7764
488,7763
488,7761
488,7760
488,7757
488,7756
489,7754
489,7753
489,7751
489,7750
489,7747
490,7746
490,7744
490,7743
490,7741
490,7739
490,7737
491,7736
491,7734
491,7732
491,7730
491,7728
491,7727
492,7725
492,7724
492,7721
492,7720
492,7718
492,7717
493,7715
493,7714
493,7711
493,7710
493,7708
493,7707
494,7705
494,7704
494,7701
494,7700
494,7698
494,7697
495,7695
495,7693
495,7691
495,7690
495,7688
495,7687
496,7685
496,7682
496,7680
496,7679
496,7677
497,7676
497,7674
497,7673
497,7670
497,7669
497,7667
498,7666
498,7664
498,7663
498,7660
498,7659
498,7657
499,7656
499,7654
499,7653
499,7650
499,7649
499,7647
500,7646
500,7644
500,7642
500,7640
500,7638
500,7637
501,7635
501,7634
501,7632
501,7631
501,7628
501,7627
502,7625
502,7624
502,7622
502,7621
502,7618
502,7617
503,7615
503,7614
503,7612
503,7611
503,7608
504,7607
504,7605
504,7604
504,7602
504,7600
504,7598
505,7597
505,7595
505,7594
505,7591
505,7590
505,7588
506,7587
506,7585
506,7584
506,7581
506,7580
507,7578
507,7577
507,7575
507,7574
507,7571
507,7570
508,7568
508,7567
508,7565
508,7564
508,7561
508,7560
509,7558
509,7557
509,7555
509,7553
509,7551
509,7550
510,7548
510,7547
510,7545
510,7542
510,7541
511,7539
511,7538
511,7536
511,7535
511,7532
511,7531
512,7529
512,7528
512,7526
512,7525
512,7522
512,7521
513,7519
513,7518
513,7516
513,7514
513,7512
513,7511
514,7509
514,7508
514,7506
514,7504
514,7502
514,7501
515,7499
515,7498
515,7496
515,7494
515,7492
515,7491
516,7489
516,7488
516,7486
516,7484
516,7482
516,7481
517,7479
517,7478
517,7476
517,7474
517,7472
517,7471
518,7469
518,7468
518,7466
518,7464
518,7462
518,7461
519,7459
519,7458
519,7456
519,7454
519,7452
519,7451
520,7449
520,7448
520,7446
520,7444
520,7442
520,7441
521,7439
521,7438
521,7436
521,7434
521,7432
521,7431
522,7429
522,7428
522,7426
522,7425
522,7422
522,7421
523,7419
523,7418
523,7416
523,7415
523,7412
523,7411
524,7409
524,7408
524,7406
524,7405
524,7402
524,7401
525,7399
525,7397
525,7396
525,7394
525,7392
525,7390
526,7389
526,7387
526,7386
526,7384
526,7382
526,7380
527,7379
527,7377
527,7376
527,7374
527,7373
527,7370
527,7369
528,7367
528,7366
528,7364
528,7363
528,7360
528,7359
529,7357
529,7356
529,7354
529,7353
529,7350
529,7349
530,7347
530,7346
530,7344
530,7343
530,7340
530,7339
531,7337
531,7336
531,7334
531,7333
531,7331
531,7329
532,7327
532,7326
532,7324
532,7323
532,7321
532,7319
533,7317
533,7316
533,7314
533,7313
533,7311
533,7310
534,7307
534,7306
534,7304
534,7303
534,7301
534,7300
535,7297
535,7296
535,7294
535,7292
535,7290
535,7289
536,7287
536,7286
536,7284
536,7282
536,7280
536,7279
537,7277
537,7276
537,7274
537,7272
537,7270
537,7269
537,7267
538,7266
538,7264
538,7262
538,7260
538,7259
538,7257
539,7256
539,7254
539,7252
539,7250
539,7249
539,7247
540,7246
540,7244
540,7242
540,7240
540,7239
540,7237
541,7236
541,7234
541,7232
541,7230
541,7229
541,7227
542,7226
542,7223
542,7222
542,7220
542,7219
542,7217
543,7216
543,7214
543,7212
543,7210
543,7209
543,7207
544,7206
544,7204
544,7203
544,7200
544,7199
544,7197
545,7196
545,7194
545,7193
545,7191
545,7190
545,7187
545,7186
546,7184
546,7183
546,7181
546,7180
546,7177
547,7176
547,7174
547,7173
547,7171
547,7170
547,7167
547,7166
548,7164
548,7162
548,7161
548,7159
548,7158
549,7155
549,7154
549,7152
549,7151
549,7149
549,7148
549,7146
550,7145
550,7142
550,7141
550,7139
550,7138
550,7136
550,7135
551,7133
551,7132
551,7129
551,7128
551,7126
551,7125
552,7123
552,7122
552,7120
552,7118
552,7116
552,7115
553,7113
553,7112
553,7110
553,7109
553,7106
553,7105
553,7103
554,7102
554,7100
554,7099
554,7097
554,7095
555,7093
555,7092
555,7089
555,7088
555,7086
555,7085
555,7083
556,7082
556,7080
556,7078
556,7076
556,7075
556,7073
557,7072
557,7070
557,7069
557,7066
557,7065
557,7063
558,7062
558,7060
558,7059
558,7057
558,7055
558,7053
559,7052
559,7050
559,7049
559,7047
559,7045
559,7043
560,7042
560,7040
560,7039
560,7037
560,7036
560,7033
561,7032
561,7030
561,7029
561,7027
561,7026
561,7024
562,7021
562,7019
562,7018
562,7016
562,7015
562,7013
563,7012
563,7010
563,7008
563,7006
563,7005
563,7003
564,7002
564,7000
564,6998
564,6996
564,6995
564,6993
564,6992
565,6990
565,6988
565,6986
565,6985
565,6983
565,6982
566,6980
566,6978
566,6976
566,6975
566,6973
566,6972
567,6970
567,6968
567,6966
567,6965
567,6963
567,6962
568,6959
568,6958
568,6956
568,6955
568,6953
568,6952
569,6949
569,6948
569,6946
569,6945
569,6943
569,6941
570,6939
570,6938
570,6936
570,6935
570,6932
570,6931
571,6929
571,6928
571,6926
571,6924
571,6922
571,6920
572,6918
572,6917
572,6915
572,6914
572,6911
572,6910
573,6908
573,6907
573,6904
573,6903
573,6901
573,6900
574,6898
574,6896
574,6894
574,6893
574,6891
574,6889
575,6886
575,6885
575,6883
575,6882
575,6880
575,6879
576,6877
576,6875
576,6873
576,6872
576,6870
576,6869
577,6866
577,6865
577,6863
577,6860
577,6859
578,6857
578,6856
578,6853
578,6852
578,6850
578,6849
579,6847
579,6844
579,6843
579,6841
579,6840
580,6837
580,6836
580,6834
580,6833
580,6830
580,6829
581,6827
581,6826
581,6823
581,6822
581,6820
581,6819
582,6816
582,6815
582,6813
582,6812
582,6809
583,6808
583,6806
583,6805
583,6802
583,6801
583,6799
584,6798
584,6795
584,6794
584,6792
584,6791
584,6788
585,6787
585,6785
585,6784
585,6781
585,6780
586,6778
586,6777
586,6774
586,6773
586,6771
586,6770
587,6767
587,6766
587,6764
587,6762
587,6760
588,6758
588,6757
588,6754
588,6753
588,6751
588,6750
589,6747
589,6745
589,6744
589,6741
589,6740
590,6738
590,6736
590,6734
590,6733
590,6731
590,6729
591,6727
591,6726
591,6723
591,6722
591,6720
591,6719
592,6716
592,6715
592,6713
592,6711
592,6709
593,6708
593,6706
593,6704
593,6702
593,6701
593,6698
594,6697
594,6695
594,6694
594,6691
594,6690
594,6688
595,6685
595,6684
595,6681
595,6680
595,6678
596,6677
596,6674
596,6673
596,6671
596,6669
596,6667
597,6666
597,6665
597,6662
597,6661
597,6658
597,6657
598,6654
598,6653
598,6651
598,6649
598,6647
598,6646
599,6643
599,6642
599,6640
599,6638
599,6636
599,6635
600,6632
600,6631
600,6629
600,6627
600,6625
600,6624
601,6621
601,6620
601,6618
601,6616
601,6614
601,6613
602,6610
602,6609
602,6607
602,6605
602,6603
602,6602
603,6599
603,6598
603,6595
603,6594
603,6592
603,6591
604,6588
604,6587
604,6584
604,6583
604,6581
604,6579
605,6577
605,6576
605,6573
605,6572
605,6569
605,6568
606,6566
606,6564
606,6562
606,6561
606,6558
606,6557
607,6554
607,6553
607,6551
607,6549
607,6547
607,6546
608,6543
608,6542
608,6539
608,6538
608,6535
608,6534
609,6532
609,6530
609,6528
609,6527
609,6524
609,6523
610,6520
610,6519
610,6516
610,6515
610,6512
610,6511
611,6509
611,6507
611,6505
611,6503
611,6501
611,6499
612,6497
612,6496
612,6493
612,6492
612,6489
612,6488
613,6485
613,6484
613,6481
613,6480
613,6477
613,6476
614,6473
614,6472
614,6470
614,6468
614,6466
615,6464
615,6462
615,6460
615,6458
615,6457
616,6454
616,6453
616,6450
616,6449
616,6446
616,6445
617,6442
617,6441
617,6438
617,6437
617,6434
618,6433
618,6430
618,6429
618,6427
618,6425
619,6423
619,6421
619,6419
619,6417
619,6415
619,6414
620,6411
620,6408
620,6407
620,6404
620,6403
621,6400
621,6399
621,6397
621,6395
621,6393
622,6391
622,6389
622,6387
622,6385
622,6384
623,6382
623,6379
623,6378
623,6375
623,6374
624,6371
624,6370
624,6367
624,6366
624,6363
625,6361
625,6359
625,6357
625,6355
625,6353
626,6352
626,6349
626,6348
626,6345
626,6344
627,6341
627,6340
627,6337
627,6336
627,6333
627,6332
628,6329
628,6328
628,6325
628,6324
628,6322
629,6319
629,6318
629,6315
629,6314
629,6311
629,6310
630,6307
630,6306
630,6303
630,6302
630,6299
630,6298
631,6296
631,6294
631,6292
631,6290
631,6288
631,6286
632,6284
632,6283
632,6280
632,6279
632,6276
633,6275
633,6272
633,6271
633,6268
633,6267
633,6264
634,6263
634,6261
634,6259
634,6257
634,6255
635,6253
635,6251
635,6249
635,6248
635,6245
635,6244
636,6241
636,6240
636,6237
636,6236
636,6233
637,6232
637,6229
637,6228
637,6226
637,6224
638,6222
638,6220
638,6218
638,6217
638,6214
638,6213
639,6210
639,6209
639,6206
639,6205
639,6202
639,6201
640,6199
640,6197
640,6195
640,6193
640,6191
641,6190
641,6187
641,6186
641,6183
641,6182
641,6179
642,6178
642,6175
642,6174
642,6172
642,6170
642,6168
643,6165
643,6164
643,6161
643,6160
643,6157
644,6156
644,6154
644,6152
644,6150
644,6148
644,6146
645,6145
645,6142
645,6141
645,6138
645,6137
645,6134
646,6133
646,6130
646,6129
646,6128
646,6125
646,6124
647,6121
647,6119
647,6117
647,6116
647,6113
647,6112
648,6109
648,6108
648,6106
648,6104
648,6102
648,6100
649,6098
649,6096
649,6094
649,6092
649,6090
649,6088
650,6087
650,6084
650,6082
650,6080
650,6078
651,6076
651,6074
651,6072
651,6070
651,6068
651,6066
652,6064
652,6062
652,6059
652,6058
652,6055
652,6054
653,6052
653,6049
653,6048
653,6046
653,6044
653,6042
654,6039
654,6038
654,6035
654,6034
654,6032
655,6030
655,6028
655,6026
655,6023
655,6022
656,6019
656,6018
656,6015
656,6013
656,6012
657,6009
657,6008
657,6005
657,6004
657,6001
657,6000
658,5997
658,5995
658,5993
658,5992
658,5989
659,5988
659,5985
659,5982
659,5981
659,5978
660,5977
660,5974
660,5973
660,5970
660,5969
661,5966
661,5965
661,5962
661,5961
661,5958
661,5957
662,5954
662,5953
662,5950
662,5949
662,5946
663,5945
663,5942
663,5940
663,5938
663,5937
664,5934
664,5933
664,5930
664,5928
664,5926
665,5923
665,5922
665,5919
665,5918
665,5915
665,5914
666,5911
666,5909
666,5907
666,5905
666,5903
666,5901
667,5899
667,5897
667,5895
667,5893
668,5890
668,5888
668,5886
668,5884
668,5883
668,5881
669,5878
669,5877
669,5874
669,5873
669,5870
669,5869
670,5866
670,5865
670,5862
670,5861
670,5860
671,5857
671,5855
671,5853
671,5851
671,5848
671,5847
672,5845
672,5843
672,5841
672,5839
672,5837
673,5835
673,5834
673,5831
673,5830
673,5827
673,5826
674,5823
674,5822
674,5819
674,5818
674,5815
674,5814
675,5811
675,5810
675,5807
675,5806
675,5803
676,5802
676,5799
676,5798
676,5795
676,5794
676,5791
677,5790
677,5787
677,5786
677,5783
677,5782
677,5780
678,5778
678,5776
678,5774
678,5772
678,5769
678,5768
679,5765
679,5764
679,5761
679,5760
679,5757
679,5756
680,5753
680,5752
680,5749
680,5748
680,5745
681,5744
681,5741
681,5740
681,5737
681,5736
681,5733
682,5732
682,5730
682,5728
682,5726
682,5724
683,5722
683,5720
683,5718
683,5716
683,5714
683,5712
684,5710
684,5708
684,5706
684,5705
684,5702
684,5701
685,5698
685,5697
685,5694
685,5693
685,5690
686,5689
686,5686
686,5685
686,5682
686,5681
686,5678
687,5677
687,5674
687,5673
687,5670
687,5669
688,5666
688,5665
688,5662
688,5661
688,5658
688,5657
689,5654
689,5653
689,5650
689,5649
689,5646
689,5645
690,5642
690,5641
690,5638
690,5637
690,5634
691,5633
691,5630
691,5629
691,5626
691,5625
692,5622
692,5621
692,5618
692,5617
692,5614
692,5613
693,5610
693,5609
693,5606
693,5605
693,5602
694,5600
694,5598
694,5596
694,5594
694,5592
694,5590
695,5588
695,5586
695,5584
695,5582
695,5580
695,5578
696,5576
696,5574
696,5572
696,5570
696,5568
697,5566
697,5564
697,5562
697,5559
697,5558
697,5555
698,5554
698,5551
698,5550
698,5547
698,5546
699,5543
699,5542
699,5539
699,5538
699,5535
699,5534
700,5531
700,5530
700,5527
700,5526
700,5523
701,5522
701,5519
701,5518
701,5515
701,5514
702,5511
702,5510
702,5507
702,5505
702,5503
702,5501
703,5499
703,5497
703,5495
703,5493
703,5490
703,5489
704,5486
704,5485
704,5482
704,5481
704,5478
705,5477
705,5474
705,5473
705,5470
705,5469
706,5466
706,5465
706,5462
706,5459
706,5458
707,5455
707,5454
707,5451
707,5450
707,5447
707,5446
708,5443
708,5441
708,5439
708,5437
708,5435
708,5433
709,5430
709,5429
709,5426
709,5425
709,5422
710,5421
710,5418
710,5417
710,5414
710,5413
711,5410
711,5408
711,5406
711,5404
711,5402
711,5400
712,5397
712,5396
712,5393
712,5392
712,5389
713,5388
713,5385
713,5382
713,5381
713,5378
714,5377
714,5374
714,5372
714,5370
714,5368
715,5365
715,5364
715,5361
715,5360
715,5357
715,5355
716,5353
716,5351
716,5348
716,5347
716,5344
717,5343
717,5340
717,5338
717,5336
717,5334
718,5331
718,5330
718,5327
718,5326
718,5323
719,5321
719,5319
719,5317
719,5314
719,5313
720,5310
720,5309
720,5306
720,5304
720,5302
720,5300
721,5297
721,5296
721,5293
721,5292
722,5289
722,5287
722,5284
722,5283
722,5280
722,5278
723,5275
723,5274
723,5271
723,5270
724,5267
724,5266
724,5263
724,5262
724,5259
724,5257
725,5255
725,5253
725,5251
725,5249
725,5246
725,5245
726,5242
726,5241
726,5238
726,5237
726,5234
726,5233
727,5230
727,5229
727,5226
727,5225
727,5222
727,5221
728,5218
728,5216
728,5214
728,5212
728,5210
728,5208
729,5206
729,5204
729,5202
729,5200
729,5198
730,5196
730,5194
730,5192
730,5190
730,5188
731,5186
731,5184
731,5182
731,5180
731,5178
731,5176
732,5174
732,5173
732,5170
732,5169
732,5166
733,5165
733,5162
733,5161
733,5158
733,5157
734,5154
734,5153
734,5150
734,5149
734,5146
734,5145
735,5142
735,5141
735,5138
735,5137
735,5134
736,5133
736,5130
736,5129
736,5126
736,5124
737,5121
737,5120
737,5117
737,5116
737,5113
737,5112
738,5109
738,5108
738,5105
738,5104
738,5101
738,5100
739,5097
739,5096
739,5093
739,5092
739,5090
739,5088
740,5086
740,5084
740,5082
740,5080
740,5078
740,5077
741,5074
741,5073
741,5070
741,5069
741,5066
741,5065
742,5062
742,5061
742,5058
742,5057
742,5054
742,5053
743,5051
743,5049
743,5047
743,5045
743,5043
743,5041
744,5039
744,5038
744,5035
744,5034
744,5031
744,5030
744,5028
745,5026
745,5024
745,5021
745,5020
745,5017
745,5016
746,5014
746,5012
746,5010
746,5008
746,5006
746,5005
747,5002
747,5001
747,4998
747,4997
747,4994
747,4992
748,4990
748,4988
748,4986
748,4983
748,4982
749,4979
749,4978
749,4975
749,4973
749,4971
749,4969
750,4967
750,4966
750,4963
750,4962
750,4959
750,4958
751,4955
751,4954
751,4951
751,4950
751,4947
751,4946
752,4943
752,4942
752,4940
752,4938
752,4936
752,4934
753,4932
753,4930
753,4928
753,4927
753,4924
754,4923
754,4920
754,4919
754,4916
754,4915
754,4912
755,4911
755,4908
755,4907
755,4904
755,4903
755,4900
756,4899
756,4897
756,4895
756,4893
756,4891
756,4889
757,4887
757,4885
757,4884
757,4881
757,4880
757,4877
758,4876
758,4873
758,4872
758,4869
758,4868
759,4865
759,4864
759,4862
759,4860
759,4858
759,4856
759,4854
760,4853
760,4850
760,4849
760,4846
760,4845
760,4842
760,4841
761,4839
761,4837
761,4835
761,4834
761,4831
761,4830
761,4827
762,4826
762,4824
762,4822
762,4820
762,4819
762,4816
762,4815
763,4813
763,4811
763,4809
763,4808
763,4805
763,4804
764,4802
764,4801
764,4798
764,4797
764,4795
764,4794
764,4791
764,4790
765,4788
765,4787
765,4784
765,4783
765,4781
765,4780
765,4778
766,4777
766,4774
766,4773
766,4771
766,4770
766,4768
766,4767
767,4765
767,4764
767,4761
767,4760
767,4758
767,4757
767,4755
767,4754
768,4752
768,4751
768,4749
768,4747
768,4745
768,4744
768,4742
769,4740
769,4739
769,4737
769,4736
769,4735
769,4734
769,4732
769,4731
770,4729
770,4728
770,4726
770,4725
770,4723
770,4722
770,4720
770,4719
770,4718
771,4717
771,4715
771,4714
771,4712
771,4711
771,4709
771,4707
771,4706
772,4704
772,4703
772,4702
772,4701
772,4699
772,4698
772,4697
772,4696
772,4694
772,4693
773,4692
773,4691
773,4689
773,4688
773,4687
773,4686
773,4684
773,4682
773,4681
774,4680
774,4679
774,4678
774,4677
774,4675
774,4673
774,4672
774,4671
774,4670
775,4669
775,4668
775,4666
775,4664
775,4662
775,4660
775,4659
775,4658
776,4657
776,4656
776,4655
776,4654
776,4653
776,4652
776,4651
776,4650
776,4649
776,4648
777,4646
777,4644
777,4643
777,4642
777,4641
777,4640
777,4639
777,4638
777,4637
777,4635
778,4635
778,4634
778,4633
778,4632
778,4631
778,4630
778,4629
778,4628
778,4627
778,4626
778,4625
779,4624
779,4623
779,4622
779,4621
779,4620
779,4619
779,4618
779,4617
779,4616
779,4615
779,4614
780,4612
780,4611
780,4610
780,4609
780,4608
780,4607
780,4606
780,4605
780,4604
780,4603
780,4602
781,4602
781,4601
781,4600
781,4599
781,4598
781,4597
781,4596
781,4595
781,4594
781,4593
781,4592
781,4591
782,4591
782,4590
782,4589
782,4588
782,4587
782,4586
782,4585
782,4584
782,4583
782,4582
782,4581
782,4580
783,4579
783,4578
783,4577
783,4576
783,4575
783,4574
783,4573
783,4572
783,4571
783,4570
783,4569
784,4569
784,4568
784,4567
784,4566
784,4565
784,4564
784,4563
784,4562
784,4561
784,4560
784,4559
785,4559
785,4558
785,4557
785,4556
785,4555
785,4554
785,4553
785,4552
785,4551
785,4550
785,4549
786,4549
786,4548
786,4547
786,4546
786,4545
786,4544
786,4543
786,4542
786,4541
786,4540
786,4539
787,4539
787,4538
787,4537
787,4536
787,4535
787,4534
787,4533
787,4532
787,4531
787,4530
788,4529
788,4528
788,4527
788,4526
788,4525
788,4524
788,4523
788,4522
788,4521
788,4520
789,4519
789,4518
789,4517
789,4516
789,4515
789,4514
789,4513
789,4512
789,4511
790,4510
790,4509
790,4508
790,4507
790,4506
790,4505
790,4504
790,4503
790,4502
791,4501
791,4500
791,4499
791,4498
791,4497
791,4496
791,4495
791,4494
791,4492
792,4491
792,4490
792,4489
792,4487
792,4486
792,4485
792,4484
793,4482
793,4481
793,4480
793,4479
793,4477
793,4476
793,4475
793,4474
794,4474
794,4472
794,4471
794,4470
794,4469
794,4468
794,4467
794,4466
795,4465
795,4464
795,4463
795,4462
795,4461
795,4460
795,4459
795,4458
796,4457
796,4456
796,4455
796,4454
796,4453
796,4452
796,4451
796,4450
797,4450
797,4449
797,4448
797,4447
797,4446
797,4445
797,4444
797,4443
798,4442
798,4441
798,4440
798,4439
798,4438
798,4437
798,4436
799,4435
799,4434
799,4433
799,4432
799,4431
799,4430
799,4429
800,4428
800,4427
800,4426
800,4425
800,4424
800,4423
800,4422
801,4421
801,4420
801,4419
801,4418
801,4417
801,4416
802,4415
802,4414
802,4413
802,4412
802,4411
802,4410
803,4409
803,4408
803,4407
803,4406
803,4405
804,4404
804,4403
804,4402
804,4401
805,4401
805,4400
805,4399
805,4398
806,4398
806,4397
806,4396
806,4395
807,4394
807,4393
807,4392
807,4391
808,4391
808,4390
808,4389
808,4388
809,4387
809,4386
810,4385
810,4384
811,4383
811,4382
811,4381
812,4381
812,4380
813,4379
813,4378
813,4377
814,4377
814,4376
814,4375
815,4374
815,4373
816,4372
816,4371
816,4370
817,4370
817,4369
818,4368
818,4367
819,4366
819,4365
820,4365
820,4364
821,4364
821,4363
821,4362
822,4362
823,4361
823,4360
824,4360
824,4359
825,4358
826,4357
827,4356
828,4355
828,4354
829,4354
830,4353
831,4352
832,4352
832,4351
833,4350
834,4350
834,4349
835,4349
836,4348
837,4348
837,4347
838,4347
839,4346
840,4346
840,4345
841,4345
842,4344
843,4344
843,4343
844,4343
845,4343
845,4342
846,4342
847,4342
847,4341
848,4341
849,4341
850,4340
851,4340
852,4340
852,4339
853,4339
854,4339
855,4339
855,4338
856,4338
857,4338
858,4338
858,4337
859,4337
860,4337
861,4337
862,4337
863,4336
864,4336
865,4336
866,4336
867,4336
868,4336
869,4335
870,4335
871,4335
872,4335
873,4335
874,4335
875,4335
876,4335
877,4335
878,4335
879,4335
880,4335
881,4335
882,4335
883,4335
884,4336
885,4336
886,4336
887,4336
888,4336
889,4336
890,4336
891,4336
892,4336
893,4336
894,4336
895,4336
895,4337
896,4337
897,4337
898,4337
899,4337
900,4337
901,4337
902,4337
903,4337
904,4337
905,4337
906,4337
907,4337
908,4337
909,4337
910,4337
911,4337
912,4337
914,4338
915,4338
916,4338
918,4338
919,4338
920,4338
922,4338
923,4338
924,4338
925,4338
926,4338
928,4338
929,4339
930,4339
931,4339
932,4339
934,4339
935,4339
936,4339
937,4339
939,4339
940,4339
941,4339
942,4339
944,4340
945,4340
946,4340
947,4340
949,4340
950,4340
952,4340
954,4340
955,4340
956,4340
957,4340
958,4340
959,4340
960,4340
962,4340
963,4340
964,4340
965,4340
966,4340
967,4340
968,4340
969,4340
970,4340
971,4340
971,4339
972,4339
973,4339
974,4339
975,4339
976,4339
977,4338
978,4338
979,4338
980,4338
981,4337
982,4337
983,4337
984,4336
985,4336
986,4336
987,4335
988,4335
989,4334
990,4334
991,4334
991,4333
992,4333
993,4333
994,4332
995,4332
995,4331
996,4331
997,4331
997,4330
998,4330
999,4329
1000,4329
1001,4328
1002,4327
1003,4327
1003,4326
1004,4326
1004,4325
1005,4325
1006,4325
1006,4324
1007,4324
1007,4323
1008,4323
1008,4322
1009,4322
1009,4321
1010,4321
1011,4320
1011,4319
1012,4319
1012,4318
1013,4318
1013,4317
1014,4317
1014,4316
1015,4316
1015,4315
1016,4315
1016,4314
1017,4314
1017,4313
1018,4313
1018,4312
1019,4311
1019,4310
1020,4310
1020,4309
1021,4308
1021,4307
1022,4307
1022,4306
1023,4305
